street,city,state,postal_code,latitude,longitude
130 Walmart Plaza Dr,Monticello,KY,42633,36.856176503409,-84.847738479728
2675 S Townsend Ave,Montrose,CO,81401,,
118 Chestnut Ridge Rd,Montvale,NJ,7645,41.062607040885,-74.069283481253
1051 Marguerite St,Morgan City,LA,70380,29.7055835952,-91.202303741903
1624 E Harding St,Morrilton,AR,72110,35.169145475234,-92.723847873142
1212 Lafayette Ave,Moundsville,WV,26041,39.913256960959,-80.747502820357
305 E Ridgeville Blvd,Mount Airy,MD,21771,39.364565847594,-77.161934719779
100 West 17th St,Mountain Grove,MO,65711,37.143530439046,-92.263043861172
10 Paul Wood Ln,Mountain Home,AR,72653,36.35768366062,-92.339396104346
111 W Monroe St,Mount Pleasant,IA,52641,40.966637960187,-91.55338683064
4884 E Pickard St,Mt Pleasant,MI,48858,43.611801397794,-84.758462063299
1009 S Jefferson Ave,Mt Pleasant,TX,75455,33.147437555901,-94.968727495596
2101 Enterprise Drive,Mullins,SC,29574,34.184793579065,-79.343384785523
4909 North St,Nacogdoches,TX,75965,31.650956580738,-94.655828632942
173 N Miriam St,Nappanee,IN,46550,41.446030893213,-85.986553466896
270 Amherst St,Nashua,NH,3063,42.778932103073,-71.498043386176
1716 South 4th St.,Nashville,AR,71852,33.935477024378,-93.851406465027
100 E Mcpherson Ave,Nashville,GA,31639,,
252 South Mill St,Nashville,IL,62263,38.34232908107,-89.380613253304
8690 Navarre Pkwy,Navarre,FL,32566,30.402016814726,-86.859084741643
3101 Lusk Drive,Neosho,MO,64850,36.840063715914,-94.394231160824
810 N Main St,Nephi,UT,84648,39.720409537297,-111.836069420879
332 Park Plaza Dr.,New Albany,MS,38652,34.489636992358,-89.02756633922
5531 New Albany Rd E,New Albany,OH,43054,40.096785389613,-82.817829162459
4633 Gallia Street,New Boston,OH,45662,,
700 Davey Crockett Dr,New Boston,TX,75570,,
1683 W State Highway 46,New Braunfels,TX,78132,29.716741149231,-98.160289809858
854 West Main Street,New Holland,PA,17557,40.092569783615,-76.118589277958
3001 Napoleon Ave,New Orleans,LA,70125,29.940474563763,-90.103282537568
900 Poydras St,New Orleans,LA,70112,29.949999111464,-90.07315852517
234 Main St,New Paltz,NY,12561,41.744151214114,-74.073721662122
211 Main St,New Rochelle,NY,10801,40.91509862651,-73.771611855069
13 Quaker Ridge Rd,New Rochelle,NY,10804,40.947485915463,-73.795674588876
408 S Broad St,New Tazewell,TN,37825,36.440454714448,-83.603774007976
1702 Westridge Rd,New Ulm,MN,56073,44.326820296936,-94.502242870207
45 Storey Ave,Newburyport,MA,1950,42.811088343813,-70.917523401049
3150 Highway 34 E,Newnan,GA,30265,33.408120568264,-84.680854603488
8 Newport Pl,Newport,PA,17074,40.493105961036,-77.111775711345
1356 John Sims Pkwy E,Niceville,FL,32578,30.514965698733,-86.46093125555
18491 Tamiami Trail,North Port,FL,34287,27.035098485891,-82.210332533667
75 W North Ave,Northlake,IL,60164,41.908029118786,-87.919079008726
269 Livingston St,Northvale,NJ,7647,,
734 Commonwealth Drive,Norton,VA,24273,36.957735888304,-82.604743565126
48975 Grand River Ave,Novi,MI,48374,42.493642734852,-83.533471982327
40015 Hwy 49,Oakhurst,CA,93644,37.331391631419,-119.656079428346
1207 Bienville Blvd,Ocean Springs,MS,39564,30.416204372022,-88.824306388562
10341 W Colonial Dr,Ocoee,FL,34761,28.551820833586,-81.531012843656
6966 E Highway 191,Odessa,TX,79765,31.907336924104,-102.301305523971
2810 N County Rd W,Odessa,TX,79764,,
2260 Linda Ave,Odessa,TX,79763,31.853140589188,-102.409739854137
4101 E 42nd St,Odessa,TX,79762,31.891879479387,-102.341719238537
287 N K 7 Hwy,Olathe,KS,66061,,
19802 Alberta St.,Oneida,TN,37841,36.533571361864,-84.487198958148
6254 Furnace Rd,Ontario,NY,14519,43.225507770752,-77.282577387346
642 8th St Se,Orange City,IA,51041,42.99745005137,-96.050856430349
113 W Mclane St,Osceola,IA,50213,41.030671943725,-93.766422910095
2152 Jackson Ave W,Oxford,MS,38655,34.362947108318,-89.559854724234
1011 Lewis Street,Oxford,NC,27565,36.281676234021,-78.606514338466
107 South 7th Street,Ozark,AR,72949,35.487356038322,-93.832101432156
106 S. Lake Powell Blvd.,Page,AZ,86040,36.916429176038,-111.457216257283
140 Country Center Dr,Pagosa Springs,CO,81147,,
5300 Donald Ross Rd,Palm Beach Gardens,FL,33418,,
3101 Pga Blvd,Palm Beach Gardens,FL,33410,26.845022579713,-80.084373991562
1329 N Hobart St,Pampa,TX,79065,35.548319869698,-100.971982359856
313 Angela Street,Paola,KS,66071,38.572676992752,-94.859281432355
2811 W Kingshighway,Paragould,AR,72450,36.060067203361,-90.523961244509
200 Ne Loop 286,Paris,TX,75460,33.631394051065,-95.563237569945
1011 East 1st St,Park Rapids,MN,56470,46.921946346749,-95.040923746802
805 North 16th,Parsons,KS,67357,37.347861090682,-95.259108025379
420 S Kalamazoo Ave,Paw Paw,MI,49079,42.214485253546,-85.891386516885
308 S Cedar St,Pecos,TX,79772,31.425775744772,-103.494201624185
101 Liberty St,Penn Yan,NY,14527,42.656853160262,-77.055160897288
100 Judd St,Perham,MN,56573,46.58475932174,-95.575112543519
410 1st Ave,Perry,IA,50220,41.831340600586,-94.106441801215
10413 Fremont Pike,Perrysburg,OH,43551,41.546159675204,-83.593794468204
514 S Main St,Perryton,TX,79070,36.395184922309,-100.802742752184
1418 W St Joseph Street,Perryville,MO,63775,,
3209 Martin Luther King Jr Pkwy S,Phenix City,AL,36869,32.429604436355,-85.030781955612
319 W Sioux Ave,Pierre,SD,57501,44.368325323139,-100.356676877266
7 S Walnut St,Pinckneyville,IL,62274,38.080055381408,-89.382993884128
313 Pine St,Pinedale,WY,82941,,
110 S Greer St,Pittsburg,TX,75686,32.995788864248,-94.959346324496
3316 Olton Road,Plainview,TX,79072,34.186060331664,-101.744402806556
1601 N I27,Plainview,TX,79072,34.162057623999,-101.748631300887
6654 Koll Center Pkwy,Pleasanton,CA,94566,37.658550667773,-121.899529031559
1503 Highway 67 South,Pocahontas,AR,72455,36.250429504008,-90.961450838135
4630 Pleasant Hill Rd,Kissimmee,FL,34759,28.14844575601,-81.442861044816
2720 N 14th St,Ponca City,OK,74601,36.735486357712,-97.067325810408
1031 W 2nd St,Portales,NM,88130,34.180960619497,-103.344605435389
1702 Us Highway 181,Portland,TX,78374,,
2217 N Broadway St,Poteau,OK,74953,35.063615629847,-94.62096687053
1177 E Main St,Price,UT,84501,39.598721460272,-110.793617118409
2131 W Houghton Lake Dr,Houghton Lake,MI,48629,44.329639028152,-84.780810972363
125 Steve Barry Blvd,Pryor,OK,74361,,
1020 E Main St,Purcellville,VA,20132,39.135898254973,-77.698560715927
1969 N Dixie Blvd,Radcliff,KY,40160,37.816005553199,-85.924094067077
38 Joshua M Freeman Blvd,Ranson,WV,25438,39.319453350644,-77.852207168592
812 Broadmeadow Rd,Rantoul,IL,61866,40.307186561172,-88.175745057547
1301 West Omaha St,Rapid City,SD,57701,44.084188250899,-103.240459162389
2014 E Cedar St,Rawlins,WY,82301,41.791830527287,-107.216712188515
1904 Julia St,Rayville,LA,71269,32.462949459022,-91.760109421807
1514 S Main St,Red Bud,IL,62278,,
200 Vista Knoll Pkwy,Reno,NV,89506,39.614521348171,-119.854826291274
1314 E Independence St,Republic,MO,65738,37.127172267214,-93.459966930874
31 Furlong Dr,Revere,MA,2151,,
499 S Main St,Richfield,UT,84701,38.761187485108,-112.084707716246
704 Taughenbaugh Blvd,Rifle,CO,81650,,
802 N Federal Blvd,Riverton,WY,82501,43.032032789748,-108.380675068845
521 E Main St,Riverton,WY,82501,43.024598641777,-108.384535872242
3679 Highway 431,Roanoke,AL,36274,,
1225 N Caron Rd,Rochelle,IL,61068,41.939779262106,-89.054675089783
101 Gateway Blvd,Rock Springs,WY,82901,41.581808393558,-109.249487350529
1339 Dewar Dr,Rock Springs,WY,82901,41.576593370095,-109.236445807693
2745 10 Mile Rd Ne,Rockford,MI,49341,43.117052487596,-85.601571046659
532 Main St,Rockland,ME,4841,44.107504153998,-69.109885383832
1701 Nathan Dean Parkway,Rockmart,GA,30153,,
11530 Rockville Pike,Rockville,MD,20852,39.046330697548,-77.112713388887
14937 Shady Grove Rd,Rockville,MD,20850,39.098498668668,-77.192811737109
1345 Silas Deane Hwy,Wethersfield,CT,6109,41.684139184953,-72.654612234307
4310 Highway 66 S,Rogersville,TN,37857,36.397286282543,-83.015464477358
215 Main Ave N,Roseau,MN,56751,48.847328189058,-95.762885973323
1440 Lake St,Roselle,IL,60172,41.970886756645,-88.117010706403
200 N Main St,Roswell,NM,88201,33.394796060044,-104.522809854891
2901 N Main St,Roswell,NM,88201,,
1700 East Palm Valley Blvd,Round Rock,TX,78664,30.517337250798,-97.661712830383
4802 Lakeview Pkwy,Rowlett,TX,75088,32.907644932536,-96.556406037873
1049 Durham Rd,Roxboro,NC,27573,36.378515556623,-78.983604724956
3848 Sun City Center Blvd.,Ruskin,FL,33573,27.712384550612,-82.372072541092
229 S Highway 127,Russell Springs,KY,42642,37.060012412684,-85.070560457833
303 N Main St,Russellville,KY,42276,36.847551722658,-86.888436841043
18035 Jefferson Davis Hwy,Ruther Glen,VA,22546,38.017767023078,-77.515015742929
3101 State Road 580,Safety Harbor,FL,34695,28.02400578877,-82.708048492167
1 Canal St,Salem,MA,1970,42.517579102686,-70.895355514845
404 E Rainbow Blvd,Salida,CO,81201,,
1104 West Ruth,Sallisaw,OK,74955,35.449219784435,-94.802347819098
529 Main St,Salmon,ID,83467,45.175670972414,-113.894199238262
4001 Sunset Dr,San Angelo,TX,76904,31.428273700457,-100.495454269408
17230 Autry Pond Rd,San Antonio,TX,78247,,
9123 N Loop 1604 W,San Antonio,TX,78249,29.559212217304,-98.66148039972
6075 Nw Loop 410,San Antonio,TX,78238,29.472454478494,-98.613457869111
11745 W Interstate 10,San Antonio,TX,78230,,
420 W. Wekiwa Rd.,Sand Springs,OK,74063,36.137116300234,-96.121265006102
610 Academy Ave,Sanger,CA,93657,36.707677635192,-119.556112669032
31 North Main St,Sayville,NY,11782,40.736703799979,-73.081292803175
1574 Old Gallatin Rd,Scottsville,KY,42164,36.740139893871,-86.210136967573
6657 Highway 179,Sedona,AZ,86351,34.790721252272,-111.76290783572
11165 Park Blvd,Seminole,FL,33772,27.841170412782,-82.794365180411
800 South Main Street,Seminole,TX,79360,32.70967223943,-102.645014150576
4901 N Kickapoo Ave,Shawnee,OK,74804,35.382279212015,-96.92970047264
4420 N Kickapoo Ave,Shawnee,OK,74804,35.374921961192,-96.929860890025
100 N Runger Ave,Sheldon,IA,51201,43.187272687345,-95.815994504744
544 Conestoga Pkwy,Shepherdsville,KY,40165,37.998365660201,-85.70702826018
309 Bert Kouns Industrial Loop,Shreveport,LA,71106,32.398163003389,-93.760296958156
5795 North Market St,Shreveport,LA,71107,32.599955813775,-93.839755894116
6730 Pines Rd,Shreveport,LA,71129,32.447589106109,-93.864934649074
6360 Youree Dr,Shreveport,LA,71105,32.449344083346,-93.721929303218
1015 Highway 96 Bypass,Silsbee,TX,77656,,
3503 W 41st St,Sioux Falls,SD,57106,43.514772573603,-96.76804177287
1031 S Highline Pl,Sioux Falls,SD,57110,43.542254382165,-96.653537512516
1378 Route 206,Skillman,NJ,8558,,
130 Walmart Dr,Smithville,TN,37166,,
3412 College Ave,Snyder,TX,79549,32.708333556056,-100.919000816806
512 Highway 85,Socorro,NM,87801,,
77 S Orange Ave,South Orange,NJ,7079,40.746889130519,-74.261425592498
750 Queen St,Southington,CT,6489,41.636532996584,-72.873800617194
8 N Village Blvd,Sparta,NJ,7871,41.076601471147,-74.659423667061
8 Town Center Dr,Sparta,NJ,7871,,
1418 Sparta Centre Dr,Sparta,IL,62286,,
2735 1st Ave.,Spearfish,SD,57783,44.480410579887,-103.812956835454
3466 Discovery Creek Blvd,Spring,TX,77386,30.10669307049,-95.38879012843
2319 Rayford Rd,Spring,TX,77386,30.12318567387,-95.406443632831
322 Singing Oaks,Spring Branch,TX,78070,29.80088418539,-98.419974154119
4439 W Sunset Ave,Springdale,AR,72762,36.175190912454,-94.179633316356
2713 N Dirksen Pkwy,Springfield,IL,62702,39.840018649398,-89.604530990332
3800 W Sunshine St,Springfield,MO,65807,37.182334762786,-93.357238803677
7549 Huntsman Blvd,Springfield,VA,22153,38.752305176875,-77.266400524059
1645 W Republic Road,Springfield,MO,65807,37.138347629525,-93.31538507081
3121 East Sunshine,Springfield,MO,65804,37.180571573919,-93.232163009442
242 River Street,Springfield,VT,5156,43.307856482838,-72.495797196128
707 C South Main,Springhill,LA,71075,32.994966884131,-93.461207313949
901 W 400 S,Springville,UT,84663,40.153751713632,-111.603252439505
151 Skyview Circle,Spruce Pine,NC,28777,,
4647 Chippewa Street,Saint Louis,MO,63116,38.591180793767,-90.270320063594
4615 Gulf Blvd,St Pete Beach,FL,33706,27.720986237811,-82.739857606801
1226 S Minnesota Ave,Saint Peter,MN,56082,44.316273273068,-93.963991017633
47b W Main St,Stafford Springs,CT,6076,41.955176296723,-72.310069291238
2780 W Washington St,Stephenville,TX,76401,32.203955339412,-98.238568996508
1309 W Main St,Sterling,CO,80751,40.625053341321,-103.232109058934
1739 S Highway 59,Stilwell,OK,74960,,
1201 S Ward St,Stockton,MO,65785,37.688000931753,-93.799353146997
2368 Jackson St,Stoughton,WI,53589,42.921566742714,-89.249784339733
3490 Hudson Dr,Stow,OH,44224,41.163645868964,-81.477310780444
2397 N Bloomington St,Streator,IL,61364,41.149885818274,-88.835740367565
2715 Lazelle Street,Sturgis,SD,57785,44.417114096084,-103.53757863201
207 East 22nd,Stuttgart,AR,72160,34.479391226656,-91.551568134065
472 Route 47,Sugar Grove,IL,60554,,
4004 Nc Hwy 105,Sugar Mountain,NC,28604,36.118303064675,-81.837552729745
1707 S Broadway St,Sulphur Springs,TX,75482,33.111895179252,-95.596747773859
420 Bryan Rd,Sumiton,AL,35148,33.745678396507,-87.044226576081
200 Railroad St,Sweetwater,TN,37874,35.598603725505,-84.462795365869
309 Ne Georgia Ave,Sweetwater,TX,79556,32.451023856345,-100.395872832373
620 E Franklin St,Sylvester,GA,31791,31.529660745095,-83.825310247132
107 W Pickwick Dr,Syracuse,IN,46567,41.416027875293,-85.747353451982
1702 S Muskogee Ave,Tahlequah,OK,74464,35.893362046221,-94.977227029727
45 Plaza Dr,Tamaqua,PA,18252,,
9907 N Dale Mabry Hwy,Tampa,FL,33618,28.039221565298,-82.504886159326
314 Paseo Del Pueblo Norte,Taos,NM,87571,36.410874560627,-105.570234551391
1377 Paseo Del Pueblo Sur,Taos,NM,87571,36.371807838258,-105.595215103049
811 Nc Highway 16 S,Taylorsville,NC,28681,35.932911445859,-81.190402832306
1404 W. Chicago Blvd,Tecumseh,MI,49286,42.006466575887,-83.965521616023
131 Arkansas Blvd,Texarkana,AR,71854,33.460354274919,-94.041266142264
404 Walton,Texarkana,TX,75501,33.444364249492,-94.099200610454
601 Broadway St,Thermopolis,WY,82443,43.64598784632,-108.212044785379
210 N Canal Blvd,Thibodaux,LA,70301,29.800967489807,-90.817652534159
15 Thomaston Commons Way,Thomaston,ME,4861,,
1428 Remington Ave,Thomasville,GA,31792,30.852026869769,-83.948824713672
203 North Us 131,Three Rivers,MI,49093,,
1805 Tift Ave N,Tifton,GA,31794,31.470768513169,-83.503033922335
1606 Georgetown Rd,Tilton,IL,61833,40.097488155253,-87.635600168703
7101 183rd St,Tinley Park,IL,60477,41.558549309172,-87.789659597597
701 E Jefferson St,Tipton,IN,46072,40.282471327671,-86.032648196972
3600 Delaware Ave,Buffalo,NY,14217,42.982125942403,-78.872608423575
5515 Sw 21st St,Topeka,KS,66604,39.02916942686,-95.748265571252
140 East Main Street,Tremonton,UT,84337,41.711748139581,-112.164048839052
459 E Broadway,Trenton,IL,62293,38.605773282516,-89.674754996913
156 Davy Crockett Mall,Trenton,TN,38382,,
101 W. Main St.,Trinidad,CO,81082,37.16850310581,-104.505757420704
3175 N Swan Road,Tucson,AZ,85712,32.26488007705,-110.892447004642
421 W Ina Rd,Tucson,AZ,85704,32.336943550488,-110.97655770068
1204 E Prosperity Ave,Tulare,CA,93274,36.225709280386,-119.365632933653
7925 E 71st Street,Tulsa,OK,74133,36.060953045122,-95.888639781013
B1100 Tuscola Blvd,Tuscola,IL,61953,39.787721073375,-88.267308876692
3101 Shiloh Rd,Tyler,TX,75707,32.2953921082,-95.261287157233
3816 Hwy 64 W,Tyler,TX,75704,32.35409532308,-95.34684438826
712 W. Oklahoma Ave,Ulysses,KS,67880,37.576571961731,-101.366632992893
100 Rocky Bottom Dr,Unicoi,TN,37692,36.186344783838,-82.375618208182
12 Mill St,Unionville,CT,6085,41.756793353276,-72.887239818212
158 N Main St,Uxbridge,MA,1569,42.082526097626,-71.638284956376
3272 Inner Perimeter Rd,Valdosta,GA,31602,30.882194025797,-83.291698557445
301 Mattes Ave.,Vandalia,IL,62471,38.964098584083,-89.131993137517
1100 Tamiami Trl N,Nokomis,FL,34275,,
435x Hartford Turnpike,Vernon,CT,6066,41.828956542319,-72.482486050722
4110 Hillcrest Plz,Vernon,TX,76384,,
594 Highway 61,Villa Rica,GA,30180,,
5301 Bosque Blvd,Waco,TX,76710,31.534115415457,-97.191003602509
40 Jefferson St S,Wadena,MN,56482,46.441420090468,-95.136536846244
842 Lexington St,Waltham,MA,2452,42.404762754273,-71.234144231757
1379 Route 9,Wappingers Falls,NY,12590,,
251 W Lee Hwy,Warrenton,VA,20186,38.728551852122,-77.800763090235
418 State Ave South,Warroad,MN,56763,,
148 State Route 94 S,Warwick,NY,10990,41.238466707663,-74.379709873577
5252 Wisconsin Ave Nw,Washington,DC,20015,38.958419058186,-77.084605644798
2440 Market St Ne,Washington,DC,20018,38.919942801538,-76.952776967941
3000 Phoenix Center Drive,Washington,MO,63090,38.537862383365,-90.984334572095
919 N Illinois Rte 3,Waterloo,IL,62298,38.357757748898,-90.153224203927
3 Mount Auburn St,Watertown,MA,2472,,
945 29th St Se,Watertown,SD,57201,44.889071379967,-97.068053527047
101 W Main St,Wauchula,FL,33873,27.547495221219,-81.811845277757
1336 E Hickman Rd,Waukee,IA,50263,41.614945263232,-93.847273713068
754 N Green Bay Rd,Waukegan,IL,60085,42.372367520666,-87.882414237136
222 Highway 90,Waveland,MS,39576,30.307510712162,-89.374556964143
1116 W Superior St,Wayland,MI,49348,42.674057687355,-85.654811319928
61 Weaver Blvd,Weaverville,NC,28787,35.703689760574,-82.566391678315
500 E 16th Street,Wellington,KS,67152,37.275010712482,-97.393421277569
511 E Houghton Ave,West Branch,MI,48661,44.276313849148,-84.226529053421
116 W Agency Rd,West Burlington,IA,52655,40.813345272748,-91.15719658004
200 W North Ave,West Chicago,IL,60185,41.911258436735,-87.635780236752
6925 Mills Civic Pkwy,West Des Moines,IA,50266,41.561697498845,-93.802133848459
420 Montauk Highway,West Islip,NY,11795,40.696864239229,-73.312714845656
5900 Bergenline Ave,West New York,NJ,7093,,
70 Airport Rd,West Point,MS,39773,33.585168951401,-88.660687777527
221 N Main St,West Point,NE,68788,41.841337487177,-96.712213698613
250 Englar Rd,Westminster,MD,21157,,
813 9th St,Wheatland,WY,82201,42.055458049144,-104.953337272866
646 Highway 76,White House,TN,37188,36.469679245465,-86.672962045912
704a 13th St E,Whitefish,MT,59937,48.399863767391,-114.333906819985
6307 Burlington Rd,Whitsett,NC,27377,36.063140951519,-79.608818802905
1150 Frontage Dr W,Wiggins,MS,39577,,
5995 Signature Dr,Wildwood,FL,34785,,
5625 Seven Mile Dr,Wildwood,FL,34785,28.866339299982,-82.010347772138
668 N Bisbee Ave,Willcox,AZ,85643,32.263699499958,-109.841439267787
257 Market St,Winchester,VA,22603,39.22224286268,-78.133008563655
2621 S Pleasant Valley Rd,Winchester,VA,22601,,
1540 Main St,Windsor,CO,80550,40.479498902614,-104.92794563618
11403 Windsor Blvd,Windsor,VA,23487,36.80424803953,-76.727511648951
750 Grass Valley Rd,Winnemucca,NV,89445,40.963307881138,-117.734536548542
508 W Winnemucca,Winnemucca,NV,89445,40.969535487952,-117.739895628663
3628 Front St,Winnsboro,LA,71295,32.170590313442,-91.724819028943
16045 New Independence Pkwy,Winter Garden,FL,34787,28.474485975204,-81.629072046461
1953 Daniel Stuart Sq,Woodbridge,VA,22191,38.632155760044,-77.274138364034
8223 Jericho Turnpike,Woodbury,NY,11797,40.816033031257,-73.468395014434
815 W Main St,Woodbury,TN,37190,35.827558821489,-86.079923180086
1020 Big Horn Ave,Worland,WY,82401,44.016769123717,-107.955425560787
1811 Falls Blvd N,Wynne,AR,72396,35.243675297443,-90.782531395707
938a S State St,Yadkinville,NC,27055,36.11712719731,-80.660135735017
